-6.775000000000000000e+03
-8.462000000000000000e+03
-3.449000000000000000e+03
-4.910000000000000000e+02
-2.770000000000000000e+02
-2.870000000000000000e+02
-3.680000000000000000e+02
-5.640000000000000000e+02
-6.820000000000000000e+02
-2.810000000000000000e+02
-6.090000000000000000e+02
-3.500000000000000000e+02
-4.520000000000000000e+02
-6.820000000000000000e+02
-7.670000000000000000e+02
-2.150000000000000000e+02
